TrackID,bayesian_avg,rating_count
595,50.44085765595806,9
596,57.520735133678336,12
597,39.37663345424987,28
598,43.62096486295282,7
601,44.87096486295282,7
602,43.21863543373584,9
603,45.352821620984265,39
604,56.99596486295282,7
605,52.663079878180284,9
606,61.1451599355072,25
607,57.8760603124078,48
608,53.39677189036225,11
609,43.99620222395559,8
610,39.89133883196027,10
611,53.82327990466283,14
613,66.64677189036226,11
614,45.56835418129739,12
615,57.19569585381634,6
616,33.38849729596718,14
618,46.8387072530129,10
622,45.22580290824962,4
623,37.17018751059466,20
625,71.643261047485,8
627,52.99596486295282,7
628,41.22672679449271,26
629,41.386437506270305,40
630,53.19569585381634,6
631,19.917417512289802,16
632,51.80644941939262,12
633,57.520735133678336,12
634,63.296618817666435,365
637,47.34914340042618,8
639,44.92395984337465,5
640,37.327953150603754,3
641,42.20188448206317,169
643,43.862362520483,6
645,31.99538841480322,5
649,55.453811793264144,79
650,52.39677189036225,11
651,34.49730990863521,15
652,54.24596486295282,7
653,57.08503980065864,2
654,46.12096486295282,7
656,45.22580290824962,4
657,49.19569585381634,6
658,55.831796138267734,33
659,42.37096486295282,7
664,54.66359227653548,12
666,51.99538841480322,5
667,50.610418292865006,4
669,41.47028620038132,10
670,20.24798243147641,23
673,33.711211324154526,12
675,39.885302100402505,9
676,54.80644941939262,12
677,28.247309908635213,15
678,28.915321620984272,39
679,51.28110270051751,5
680,37.663079878180284,9
683,59.757417512289805,16
685,38.872607787318834,227
688,54.827953150603754,3
690,41.37964906209577,4
691,51.63049434611319,2
693,55.89677189036225,11
695,56.724338082147504,13
696,41.494619817270426,3
697,52.99730990863521,15
699,52.08633640609544,25
700,56.724338082147504,13
701,55.05376216131236,27
702,53.687341369788086,4
703,53.82327990466283,14
704,52.91811060055731,4
705,45.489347883155574,44
707,37.369583937349866,26
708,25.815247173056594,13
709,51.21458425248892,14
711,36.3426013036981,20
712,52.05846486295282,7
714,52.46868934727191,25
715,68.17234811748307,449
716,36.12096486295282,7
717,49.89677189036225,11
718,43.99706535487478,13
719,37.89677189036225,11
720,55.117417512289805,16
721,58.3027259851727,4
722,28.717417512289803,16
723,45.862362520483,6
724,41.042519900329324,13
726,43.39677189036225,11
727,46.12096486295282,7
728,62.830643241968545,15
729,41.330258943202146,12
731,50.529029187149675,6
733,47.10752432262473,9
734,46.34914340042618,8
735,47.70967412908893,5
737,61.996601989855,10
738,58.137468273957616,56
739,34.89677189036225,11
741,39.862362520483,6
743,48.81968510009288,69
746,51.74596486295282,7
747,46.28110270051751,5
748,64.32974654484696,9
750,44.58443751807324,8
751,47.830643241968545,15
757,29.862362520483007,6
758,38.42395984337465,5
759,49.920593761817116,17
760,37.64936686118457,14
761,43.63799219176729,63
763,46.28110270051751,5
764,47.327953150603754,3
765,45.22580290824962,4
767,44.755619327492276,24
769,52.44265105020125,27
770,50.56681698623179,5
772,54.529029187149675,6
773,55.640551350258754,19
774,41.39677189036225,11
775,62.70967412908893,5
776,35.760908106308534,8
777,41.37964906209577,4
780,55.862362520483,6
781,33.39677189036225,11
782,48.3174175122898,16
783,29.286786819277328,64
784,62.37096486295282,7
785,37.259759884591844,10
787,52.37964906209577,4
788,44.35104228844838,25
789,57.533495215941926,4
790,56.39677189036225,11
791,46.28110270051751,5
793,32.24646559333983,80
794,43.42395984337465,5
795,38.312391463539214,10
796,71.86675816553239,14
797,38.42395984337465,5
799,48.90322161884046,2
800,54.075929812419155,56
803,58.42626563597304,19
804,62.91811060055731,4
805,61.28110270051751,5
806,58.8387072530129,10
807,40.77980164379326,14
808,56.43346486295282,7
809,50.080643241968545,15
810,46.74596486295282,7
812,45.7166895413831,83
813,60.55692464138956,25
814,51.223723800233714,22
815,47.862362520483,6
816,37.18548243147641,23
817,48.16128648393709,3
818,41.99538841480322,5
819,39.5174175122898,16
821,54.58443751807324,8
822,53.256868066935006,18
824,62.2826398955831,12
825,63.76674760797096,17
826,54.827953150603754,3
827,57.08503980065864,2
828,55.66128648393709,3
832,48.62096486295282,7
833,34.58443751807324,8
834,42.2826398955831,12
836,62.2826398955831,12
837,52.14448828765094,39
838,60.417654621433954,10
841,49.793543780724505,1
843,53.19569585381634,6
844,35.22580290824962,4
845,62.27598438353458,27
846,53.414526787804384,138
848,57.24730990863521,15
850,44.92626563597303,19
851,55.91811060055731,4
853,52.148879831326546,4
857,36.5174175122898,16
859,50.05846486295282,7
860,48.994619817270426,3
861,49.46451459357483,21
862,62.03118126024151,21
863,48.529029187149675,6
864,50.44085765595806,9
866,60.56681698623179,5
867,49.39677189036225,11
868,67.06912277883018,19
869,51.37964906209577,4
870,51.26979262760205,13
871,41.19569585381634,6
872,52.35253127194608,5
874,57.99692560986881,12
875,51.89677189036225,11
876,34.533495215941926,4
877,24.15136299258635,17
878,46.56835418129739,12
880,56.92395984337465,5
881,49.85253127194608,5
882,49.45161080942023,13
883,52.63342899123841,13
884,50.3870954946457,27
885,44.997847926908165,21
886,50.66427547434241,18
887,28.620964862952817,7
888,45.22580290824962,4
889,15.695013266886214,24
890,56.529029187149675,6
891,38.48178831636275,22
893,59.87855516513206,8
894,28.948385945181126,31
895,42.46679045924971,8
896,50.49596486295282,7
899,49.13824555766036,5
900,21.387096627959508,306
901,46.99730990863521,15
903,52.529029187149675,6
906,48.8667063737216,44
907,42.10752432262473,9
908,39.13824555766036,5
909,43.35253127194608,5
911,37.520735133678336,12
912,38.17110599161935,14
913,28.75639440714638,20
914,57.862362520483,6
915,54.87096486295282,7
916,43.16128648393709,3
917,28.11384928277912,8
918,58.995695853816336,6
919,49.862362520483,6
921,54.597847926908166,21
922,33.93737869454383,8
924,55.8152471730566,13
926,38.62096486295282,7
927,49.24596486295282,7
928,45.862362520483,6
929,54.1787087561449,41
931,40.529029187149675,6
932,56.96521065293293,539
933,30.52902918714967,6
934,52.51893207857587,14
935,56.85483706454447,19
937,41.03464584471278,18
938,44.17267281219089,8
939,54.950843757315354,33
941,57.08503980065864,2
943,59.920627880310825,143
945,51.28110270051751,5
946,42.062362520483006,6
948,25.445160581649926,56
949,57.679354378072446,91
951,48.663079878180284,9
952,57.862362520483,6
953,55.127627730749786,14
954,42.49596486295282,7
956,43.711211324154526,12
957,43.19569585381634,6
958,45.26685798247683,2
959,42.169567689838665,256
961,58.979126231514606,42
962,48.24730990863521,15
963,60.529029187149675,6
965,65.13978275272595,12
966,53.862362520483,6
968,57.525613988661476,8
970,43.862362520483,6
971,46.73344409511816,10
972,44.793543780724505,1
973,56.91438596117178,202
974,46.34914340042618,8
976,51.61751042398202,33
977,59.954120840160996,36
978,44.827953150603754,3
979,60.417654621433954,10
981,51.64936686118457,14
982,21.56744815690051,79
984,46.3174175122898,16
985,41.39677189036225,11
986,51.494619817270426,3
987,45.13978275272596,12
988,49.42549703844024,12
989,45.56681698623179,5
990,46.76426444671116,4
991,48.42395984337465,5
992,58.16128648393709,3
994,23.711211324154526,12
995,31.620787506827668,36
996,55.52751287668368,25
998,39.9174175122898,16
999,28.3240799490057,34
1000,44.471817997881814,82
1001,49.20967412908893,5
1002,48.90322161884046,2
1003,43.49204841982035,62
1004,49.071956754403466,4
1005,54.827953150603754,3
1006,47.525613988661476,8
1007,50.19354378072451,1
1008,41.89677189036225,11
1011,49.85253127194608,5
1012,41.99538841480322,5
1014,38.21863543373584,9
1016,40.56681698623179,5
1017,65.862362520483,6
1018,45.49596486295282,7
1019,41.12096486295282,7
1021,64.2834084931159,19
1022,56.301540774228044,14
1023,44.40435087352207,206
1024,61.996601989855,10
1025,41.494619817270426,3
1026,61.70398346491896,25
1027,21.434241995057565,30
1028,58.553164363231296,18
1029,66.45905530027866,17
1030,53.57554935827606,10
1031,45.562410339445435,14
1033,29.862362520483007,6
1034,50.94397041090764,10
1035,31.40501621508315,18
1036,54.187401800345,12
1037,68.8387072530129,10
1039,48.62096486295282,7
1040,59.81361921865268,45
1041,56.74596486295282,7
1042,47.301540774228044,14
1043,45.53597837720174,17
1044,53.850425063717644,192
1046,51.5787087561449,41
1047,64.40366048127689,28
1048,56.35731891813448,30
1049,50.66128648393709,3
1051,50.7026206078691,119
1052,40.93737869454383,8
1053,51.643261047485005,8
1054,57.520735133678336,12
1055,67.66307987818028,9
1056,55.99503367748039,4
1057,62.39677189036227,11
1059,55.19569585381634,6
1060,52.23149634160265,8
1061,49.071956754403466,4
1062,47.12298243147641,23
1063,34.58443751807324,8
1064,48.945669415980134,29
1065,48.93340121958855,22
1066,47.51062043432305,32
1067,43.23502084796405,12
1069,58.994619817270426,3
1071,41.37964906209577,4
1072,53.16128648393709,3
1074,42.10752432262473,9
1077,46.94265105020125,27
1079,50.66128648393709,3
1080,59.331376903249854,24
1081,59.87096486295282,7
1082,61.24853267743738,35
1085,49.05196876706917,9
1086,44.396993611445964,79
1087,22.198385945181126,31
1088,64.18982453104789,17
1089,49.827953150603754,3
1090,57.78607567406553,10
1091,54.663079878180284,9
1092,62.168397250970266,50
1093,48.12096486295282,7
1095,44.87096486295282,7
1096,52.75883037177358,12
1098,36.866758165532396,14
1099,41.1370954946457,27
1100,58.42703423350583,33
1101,51.862362520483,6
1102,44.24730990863521,15
1103,65.75946603928793,37
1104,33.19569585381634,6
1105,47.12096486295282,7
1107,52.520735133678336,12
1108,58.99312878432118,437
1109,38.11290145412481,17
1110,42.99596486295282,7
1111,34.862362520483,6
1113,35.79677189036225,11
1114,69.71344724424993,68
1115,43.57554935827606,10
1117,57.19569585381634,6
1119,53.16128648393709,3
1120,56.99538841480322,5
1122,53.62096486295282,7
1123,46.5751769119872,50
1124,48.99706535487478,13
1126,54.57287847791194,45
1127,51.609354378072446,91
1128,57.19569585381634,6
1129,37.10752432262473,9
1130,58.290321620984265,39
1131,45.99719294814109,14
1133,58.21863543373584,9
1134,49.85253127194608,5
1135,40.56681698623179,5
1136,37.862362520483,6
1138,41.37964906209577,4
1139,54.30651568847508,242
1140,44.87096486295282,7
1141,53.878708756144896,41
1142,51.28110270051751,5
1144,52.191465735717586,22
1145,44.45657213901885,4
1146,64.32902918714967,6
1147,43.99620222395559,8
1148,49.39677189036225,11
1149,53.793543780724505,1
1151,61.94677189036226,11
1152,60.071956754403466,4
1154,46.19569585381634,6
1155,14.834732024756782,64
1156,31.401327821639654,93
1158,59.07488119461635,324
1159,46.529029187149675,6
1160,46.543498115371065,24
1161,39.29031987101442,8
1162,29.896771890362253,11
1164,40.67888353669296,13
1166,57.1702031290427,67
1167,51.76451459357484,21
1168,31.99538841480322,5
1170,38.42395984337465,5
1172,41.494619817270426,3
1173,50.618463372663626,20
1174,29.290319871014418,8
1175,31.917417512289802,16
1176,50.33840448692915,44
1177,51.80846486295282,7
1179,49.19569585381634,6
1180,45.35253127194608,5
1181,47.26451459357484,21
1182,47.793543780724505,1
1183,32.663079878180284,9
1184,38.21863543373584,9
1185,54.56681698623179,5
1186,61.862362520483,6
1187,51.724338082147504,13
1188,51.549497855422246,20
1189,56.84367068489404,17
1192,66.90168751463072,12
1193,60.5134405403281,135
1195,54.32974654484695,9
1197,59.36958393734985,26
1198,56.006345697728676,296
1199,61.848209753422516,446
1200,31.99538841480322,5
1203,23.854837064544466,19
1205,38.529029187149675,6
1207,51.37964906209577,4
1209,50.3736549543176,39
1211,27.259759884591848,10
1212,66.99730990863522,15
1213,42.99596486295282,7
1214,65.433586168409,263
1215,49.39677189036225,11
1216,36.60931771686792,27
1217,49.793543780724505,1
1218,50.610418292865006,4
1219,42.52291777932869,10
1220,56.99538841480322,5
1221,55.94101250877843,26
1222,59.70843647146838,173
1223,41.93346486295282,7
1224,37.965659284104674,22
1225,47.520735133678336,12
1227,43.16128648393709,3
1228,22.9311812602415,21
1229,37.99596486295282,7
1230,44.24596486295282,7
1231,20.717417512289803,16
1232,59.87096486295282,7
1233,37.22828606950942,17
1234,61.28110270051751,5
1235,49.84118752363424,4
1236,38.42395984337465,5
1237,49.885302100402505,9
1239,30.57856250991113,22
1240,58.11384928277912,8
1241,47.327953150603754,3
1242,61.28110270051751,5
1243,68.66547107050454,45
1244,52.327953150603754,3
1245,54.66359227653548,12
1248,33.862362520483,6
1249,51.99538841480322,5
1250,55.760908106308534,8
1251,63.57554935827606,10
1253,29.862362520483007,6
1255,45.87096731933252,100
1256,42.99596486295282,7
1257,52.91811060055731,4
1258,40.89677189036225,11
1259,38.8387072530129,10
1260,49.862362520483,6
1261,37.50763925977623,48
1263,46.34914340042618,8
1266,49.13824555766036,5
1267,53.19569585381634,6
1269,51.55196876706917,9
1270,41.37964906209577,4
1273,41.47028620038132,10
1274,45.56681698623179,5
1276,54.10186514774974,10
1277,62.37096486295282,7
1278,40.46679045924971,8
1280,40.56681698623179,5
1281,36.73344409511816,10
1282,58.21863543373584,9
1283,39.32974654484695,9
1284,39.93340121958855,22
1285,65.99830099492749,29
1286,35.862362520483,6
1288,55.597847926908166,21
1289,62.37298243147641,23
1290,60.610418292865006,4
1291,42.37096486295282,7
1292,27.995964862952817,7
1293,52.8197316357203,8
1295,50.56681698623179,5
1296,56.089441768346475,35
1297,29.885302100402505,9
1298,58.330942141009075,18
1299,51.62618505504402,42
1300,50.89455877324246,58
1302,27.843670684894043,17
1303,41.860955824262845,49
1304,50.84187132955382,42
1306,42.23149634160265,8
1307,55.862362520483,6
1309,42.148879831326546,4
1310,60.72078227710856,113
1311,45.562410339445435,14
1312,29.862362520483007,6
1313,56.7363233829237,14
1314,46.866758165532396,14
1315,36.866758165532396,14
1316,64.87096486295282,7
1317,47.31309252752201,93
1318,63.04923356880237,10
1319,49.727719284868556,50
1321,58.86311994073635,28
1322,41.529029187149675,6
1323,50.94397041090764,10
1325,69.21197992168733,19
1326,50.61597322891643,12
1327,55.99719294814109,14
1328,54.45161080942023,13
1329,48.90322161884046,2
1330,37.63342899123841,13
1333,51.565822643439056,28
1334,64.13824555766037,5
1335,21.843670684894043,17
1336,42.37096486295282,7
1337,60.610418292865006,4
1340,42.8197316357203,8
1341,46.08031505729071,40
1342,53.21863543373584,9
1343,50.67626563597304,19
1344,49.99596486295282,7
1345,39.862362520483,6
1347,27.663079878180284,9
1351,47.533495215941926,4
1353,65.74642682156485,149
1354,48.16128648393709,3
1355,39.59569585381634,6
1356,43.42395984337465,5
1357,54.76979262760205,13
1359,59.29031987101442,8
1361,40.99641321151361,9
1363,54.827953150603754,3
1364,39.87855516513206,8
1365,46.99538841480322,5
1367,36.21197992168732,19
1369,62.9311812602415,21
1370,52.34231996727231,58
1371,50.46679045924971,8
1372,46.99538841480322,5
1373,48.3027259851727,4
1375,53.687341369788086,4
1377,55.89677189036225,11
1378,35.862362520483,6
1379,57.862362520483,6
1381,48.90322161884046,2
1382,33.62096486295282,7
1383,46.37964906209577,4
1384,47.70967412908893,5
1385,68.04608185255344,33
1386,57.28110270051751,5
1387,52.70967412908893,5
1388,41.74596486295282,7
1390,51.19569585381634,6
1391,55.39677189036225,11
1393,59.885302100402505,9
1394,51.096771890362255,11
1396,45.56681698623179,5
1397,48.529029187149675,6
1398,47.636745475467315,60
1399,36.20712830564448,10
1401,62.99596486295282,7
1402,39.13824555766036,5
1403,39.569122778830184,19
1404,52.70967412908893,5
1405,37.327953150603754,3
1406,53.76426444671116,4
1407,46.724338082147504,13
1408,44.13824555766036,5
1409,47.327953150603754,3
1410,27.21016478203773,24
1412,40.29390510397204,18
1414,50.57584284080015,300
1415,61.28110270051751,5
1417,55.22580290824962,4
1418,57.44205325212019,18
1419,42.562410339445435,14
1420,49.85253127194608,5
1421,34.32974654484695,9
1423,52.862362520483,6
1424,35.8152471730566,13
1426,56.163079878180284,9
1427,58.77419098929139,9
1428,51.37964906209577,4
1429,60.944399184961036,190
1430,35.19569585381634,6
1432,57.78607567406553,10
1433,45.99641321151361,9
1434,51.12230990863521,15
1435,39.24596486295282,7
1436,48.994619817270426,3
1437,41.64936686118457,14
1438,50.41727218733049,22
1440,44.406156263965684,13
1441,58.702084576896766,8
1442,55.49596486295282,7
1444,44.827953150603754,3
1445,61.53285509486849,126
1447,56.3824882160414,166
1448,47.165994143825465,87
1450,35.47198520545382,29
1452,50.56681698623179,5
1453,59.862362520483,6
1455,31.47028620038132,10
1456,65.68081251617079,10
1457,56.55196876706917,9
1458,38.88213222335558,17
1459,50.36070171851114,13
1460,56.787774679138025,29
1463,39.47545381770631,14
1464,52.473945114149,147
1465,42.70967412908893,5
1466,57.44838594518112,31
1468,39.95161080942023,13
1469,48.397417512289806,16
1470,46.866758165532396,14
1471,38.750922576155446,192
1472,64.32974654484696,9
1473,42.529029187149675,6
1474,54.75639440714638,20
1477,47.70967412908893,5
1478,41.494619817270426,3
1479,57.115748170801325,25
1480,37.327953150603754,3
1483,52.22828606950942,17
1484,37.533495215941926,4
1485,31.47028620038132,10
1486,43.62096486295282,7
1490,57.74101250877843,26
