userID,trackID,final_norm_blend_score
200364,261910,0.9419235291664152
200364,178502,0.2803057050712725
200364,219422,0.8703129819078234
200364,72517,0.8944103635285007
200369,52384,0.008215104710167826
200369,270426,0.9375
200369,193031,0.9209566468190356
200369,112760,0.6638279233136509
200369,142289,0.9169653120114633
200369,204003,0.776100171671415
200394,5844,0.7819466688164894
200394,286062,0.32258144025322394
200394,114633,0.608431336012066
200394,259768,0.9582951460059151
200394,151336,0.2387776912294699
200394,47084,0.4252778635420515
200407,214172,0.8952949552763028
200407,175560,0.42634366771085935
200407,200166,0.966383336648057
200407,147604,0.6923076923076923
200407,7740,0.30457886684761637
200407,103861,0.9608458763399105
200414,10679,0.3079913969513582
200414,187953,0.16388492761783155
200414,210791,0.7627520434585806
200414,267796,0.5685735757735315
200414,284820,0.24286831835666922
200414,262192,0.16572611263999254
200431,38341,0.6002342714142979
200431,65150,0.2761377106416843
200431,134550,0.18741107493671483
200431,8652,0.5776854611625319
200431,125567,0.7698584083248079
200431,221981,0.267855547718045
200449,12359,0.7386023695956321
200449,48452,0.852922435809163
200449,136336,0.4978122956443789
200449,91526,0.1107167338948019
200449,116597,0.061937846831873325
200449,271794,0.8041225461707683
200450,229894,0.7508462445324876
200450,2815,0.4180894522799519
200450,26636,0.2892314857626834
200450,54703,0.7142857142857142
200450,51675,0.4569112988866348
200450,168889,0.6313919638166632
200451,10140,0.9695716844263313
200451,54718,0.01662557100615962
200451,152474,0.9447691380477415
200451,82803,0.3922782336657545
200451,185341,0.891477814283051
200451,151926,0.4270586766607715
200476,234355,0.39249615409801275
200476,256995,0.0
200476,175201,0.750598820426494
200476,190213,0.32209493762159436
200476,27068,0.4499308819299843
200476,282297,0.7939174417912414
200481,44675,0.278199311976363
200481,139199,0.4663693676982226
200481,46756,0.5555101943851732
200481,218715,0.5460617641390509
200481,67896,0.32790154502042124
200481,149390,0.8212821731446139
200490,182289,0.15052794535961922
200490,545,0.3996597873933526
200490,24485,0.67395698022306
200490,40041,0.22181936725552104
200490,132003,0.9349882857833292
200490,150250,0.634346069620713
200497,189128,0.46188126916964767
200497,231141,0.29909475092149407
200497,12106,0.8959261214645594
200497,41473,0.9954832758721534
200497,271384,0.0
200497,51867,0.8157892083729072
200504,125284,0.25578302089915705
200504,153972,0.5995386749538272
200504,8348,0.669746730548265
200504,141772,0.3709988080880352
200504,201235,0.5174358829440829
200504,277883,0.2583444824667241
200515,152870,0.9702296606587655
200515,145039,0.6082816217692293
200515,30742,0.8331179905173575
200515,65206,0.9074455503022889
200515,44264,0.0
200515,101243,0.5753011365424145
200530,268917,0.40027785705263896
200530,109362,0.05
200530,244983,0.41589986688208413
200530,255903,0.5606815116041529
200530,173488,0.10692881684335998
200530,251806,0.9326671897373032
200537,63981,0.8422749643644514
200537,101847,0.8773768790408811
200537,196830,0.7428836450176812
200537,218314,0.03666669525598137
200537,111921,0.682666572617187
200537,137380,0.8451572956103254
200540,10391,0.36553249317242936
200540,279455,0.004198329856774834
200540,133206,0.5955498128272683
200540,251890,0.5650384262337048
200540,236350,0.5603326231181363
200540,256187,0.24989485172512882
200542,65957,0.35967315437932174
200542,105779,0.7826564128808904
200542,133121,0.6496476031343066
200542,93175,0.6308556505898214
200542,56976,0.37570576173001047
200542,97902,0.8044071321104889
200544,85681,0.576165734208611
200544,242292,0.642956968179902
200544,34148,0.7007073588975826
200544,78316,0.32214900760848814
200544,48808,0.5746148504532327
200544,123328,0.22887374862043205
200568,93324,0.8402231167237311
200568,116596,0.4102707705090361
200568,52855,0.5967644230822824
200568,73312,0.434639176538104
200568,164212,0.727310257770619
200568,285630,0.09720192437357877
200571,8229,0.06738646179099486
200571,95880,0.09365116080359258
200571,52107,0.8018724184863782
200571,175481,0.8396288489072068
200571,23817,0.35657620290724984
200571,139319,0.950392937362741
200592,32878,0.611161849760365
200592,285250,0.5005314990476114
200592,255945,0.8690140847540504
200592,288664,0.08936641282230698
200592,92589,0.35442346909390454
200592,137099,0.35123481073404567
200594,187117,0.9072683942756284
200594,83187,0.42948233875486497
200594,201230,0.05
200594,104207,0.6270847170870485
200594,276919,0.22892635611892462
200594,236044,0.4264801964277486
200617,39841,0.9954181220078501
200617,121353,0.30796320356102636
200617,40811,0.7126045555150688
200617,137615,0.6226411132433117
200617,203129,0.7504771063850972
200617,107923,0.6617811618896946
200620,96932,0.011288273460654795
200620,221371,0.9534322144684856
200620,12647,0.7347019277786134
200620,291958,0.9201589564810017
200620,31440,0.6084306194886248
200620,123128,0.03979263802641694
200634,95503,0.1229972175954244
200634,114191,0.9625712648712035
200634,253373,0.6878252619427084
200634,231891,0.3097657997497831
200634,253198,0.34175415261466313
200634,236462,0.5267385578749106
200646,279936,0.6132321024443782
200646,30300,0.3025144300661779
200646,266657,0.24939320537486476
200646,7596,0.2581824075904366
200646,36081,0.4753182449889379
200646,197364,0.8671116240071405
200666,52853,0.723403911278173
200666,173657,0.6274965062067858
200666,144357,0.4387259640361283
200666,271100,0.8837428082999647
200666,117728,0.11095988237241058
200666,293803,0.4884343470149443
200708,87104,0.27207657956655035
200708,65110,0.7180884175409115
200708,80165,0.49219410631898575
200708,171482,0.9747036891068509
200708,101452,0.05
200708,286426,0.7583434830456643
200719,166103,0.9476904310975895
200719,31811,0.22446162533154368
200719,152518,0.4390098854489634
200719,171902,0.8381186525742351
200719,191261,0.41230176143334807
200719,91566,0.7179701408117225
200741,92498,0.35796429597859575
200741,253373,0.41542915319297413
200741,121254,0.5225187286413909
200741,247218,0.5062511540934294
200741,287811,0.501015245597908
200741,228746,0.34514005587933083
200763,8691,0.014559570538344044
200763,36843,0.5263157894736842
200763,272652,0.45424769616046606
200763,200421,0.20736700891572707
200763,3868,0.7944217993796096
200763,252819,1.0
200777,214731,0.975463693897586
200777,154922,0.07444683519938478
200777,201032,0.15697234604282773
200777,203707,0.8414223585281939
200777,228343,0.6972702086954449
200777,110119,0.34864290586508806
200786,231605,0.5321280972301319
200786,169310,0.975
200786,219693,0.0
200786,102912,0.3226765756198158
200786,168643,0.22247232517841609
200786,281936,0.33115004164517436
200794,17366,0.8100282729614052
200794,29293,0.8974944423897038
200794,151916,0.28875270191361607
200794,186400,0.05
200794,127285,0.8882629561330231
200794,48030,0.9199047592634372
200795,133020,0.6910380839955412
200795,231177,0.8444038300800448
200795,277642,0.6249464395105263
200795,153491,0.5232256844553775
200795,175009,0.4574469632547949
200795,267934,0.0
200800,52617,0.1
200800,207717,0.599017837949835
200800,240361,0.6666949277315075
200800,105229,0.5666334753957294
200800,186538,0.46611489143904195
200800,205231,0.8524805187056528
200813,84995,0.8206397677052865
200813,157247,0.11890363025665282
200813,108393,0.2371497066024668
200813,76477,0.6275440969967436
200813,159118,0.30606851704369875
200813,87838,0.931573168155354
200833,285290,0.8238097355028496
200833,265835,0.41655158596888003
200833,44845,0.22987754521067336
200833,281016,0.23174742190199182
200833,241352,0.17456124415778287
200833,22687,0.7268517761859108
200855,28255,0.6982298159727548
200855,53964,0.8454126203973323
200855,198890,0.7166995251194395
200855,228146,0.5423635059134265
200855,74714,0.5472787666545185
200855,180327,0.46598623202185596
200859,96162,0.756657381802046
200859,138177,0.7361633343361966
200859,152820,0.6379119910508756
200859,201408,0.25119597821154754
200859,206959,0.3472408880950194
200859,144718,0.7309934112976187
200860,49490,0.5721563044517871
200860,203676,0.23651459954369955
200860,67570,0.3731142929705371
200860,166193,0.975
200860,190423,0.2663560234539371
200860,254267,0.07329273827893282
200861,63917,0.3308604132558105
200861,119772,0.2339662880084322
200861,159637,0.8409227166582014
200861,214979,0.5915167464085718
200861,56525,0.6889353901035433
200861,254191,0.7000000000000001
200863,234292,0.31665401577812247
200863,245341,1.0
200863,186624,0.4079567451317363
200863,77473,0.27859896602593626
200863,183431,0.5769095139836808
200863,293502,0.43431437700622694
200874,178024,0.5836022869725701
200874,91716,1.0
200874,167292,0.2605255610398099
200874,209561,0.6258920801856647
200874,232566,0.0
200874,241933,0.28065797422726385
200878,107134,0.1693294705832374
200878,151964,0.12768760315392197
200878,165476,0.7363913668161488
200878,44380,0.19719803568805097
200878,286439,0.5655980061764335
200878,22526,0.01915371191512075
200880,72591,0.7035534365032128
200880,203540,0.5370802943728632
200880,7940,0.05524231602291728
200880,271521,0.6902326564888469
200880,172175,0.7799193505046769
200880,94498,0.7070731393080502
200896,5751,0.7104318092391974
200896,52490,0.2645557312707488
200896,194531,0.8570384955642898
200896,211375,0.5554853625220579
200896,200438,0.9953881077032062
200896,279986,0.1923908555164911
200904,219581,0.05
200904,66445,0.27375226010570647
200904,52077,0.923627782285687
200904,165215,0.95
200904,125944,0.4643811302889639
200904,180440,0.9168916137994998
200905,68845,0.5430117110067623
200905,48882,0.32230648958474273
200905,71464,0.3969678816983097
200905,141310,0.55
200905,164379,0.5648316904839812
200905,267955,0.44811999667479185
200911,108855,0.45141892853976767
200911,46027,0.804110406446572
200911,238165,0.9684129915909694
200911,208086,0.15880289386509558
200911,183431,0.1638648810155989
200911,232877,0.8823826362169853
200916,34860,0.5611435026537711
200916,38967,0.3535684698252833
200916,153923,0.7257312549228886
200916,3604,0.8637238583409281
200916,56154,0.19959895968497743
200916,80326,0.5363759897010273
200927,90293,0.05978125606617474
200927,65334,0.8922468292572181
200927,30000,0.5028968190312202
200927,25858,0.7294224061796017
200927,29745,0.833333838927817
200927,207401,0.44061791352563484
200930,179628,0.9643714024296188
200930,220024,0.2975031396632505
200930,46324,0.7526003940708313
200930,69860,0.8571470529499476
200930,37202,0.12092813227559264
200930,250054,0.669093043546033
200932,183661,0.08829137058693139
200932,198517,0.2201294416979269
200932,192439,0.9036918648416279
200932,86012,0.9641681358297607
200932,198927,0.7509748953625011
200932,44782,0.7872466200768811
200933,133167,0.29815636192143913
200933,193322,0.3784776053840495
200933,147450,0.3429792722531857
200933,275832,0.0
200933,110276,0.6877232328238557
200933,238366,0.8108057765799164
200935,216902,0.5702456997737231
200935,202784,0.6119796423128807
200935,176172,0.6932709777423979
200935,116166,0.4043395589347065
200935,266720,0.660567489725052
200935,188147,0.5132544770752994
200940,130025,0.7386873419977286
200940,159340,0.6948737232107104
200940,277235,0.2519074332023842
200940,43138,0.6401631402536657
200940,146839,0.1
200940,126532,0.2859102644877606
200945,270329,0.3784525709233581
200945,92589,0.719969822554408
200945,199128,0.3683141901735236
200945,115947,0.40460257617621986
200945,191042,0.5574927742362695
200945,72878,0.15463914075199786
200948,3972,0.8651806886276215
200948,115095,0.95
200948,247494,0.5
200948,14334,0.23743114107875435
200948,21536,0.7910006949525292
200948,186670,0.6982082325581356
200955,3916,0.2808921672108196
200955,175812,0.44194922105241763
200955,137107,0.564955112913437
200955,115550,0.6840907666778734
200955,22924,0.45086528310215773
200955,179433,0.7985867888134274
200980,152229,0.48603404434752523
200980,208932,0.6750286117947253
200980,83081,0.502644335358257
200980,27608,0.4875429270151323
200980,65660,0.03621228512378711
200980,127245,0.9190045721784303
201013,1003,0.7087749384182842
201013,290411,0.5448924934881438
201013,180634,0.18820619100713265
201013,203226,0.9492432641914456
201013,150978,0.8615305816288117
201013,209776,0.018922216794528292
201019,124664,0.46544286191963863
201019,179201,0.5972154892362813
201019,98231,0.7448346244077333
201019,229940,0.9586079176462852
201019,278582,0.5931364240617536
201019,163570,0.2157131501059153
201063,263470,0.33793648438627055
201063,45171,0.6016420636984481
201063,206786,0.5605243982634208
201063,270469,0.7388347614449213
201063,108699,0.1
201063,190898,0.6428571428571428
201073,180387,0.7343999529704506
201073,7959,0.08558397942713253
201073,215158,0.7271094703846611
201073,267135,0.9877727909050146
201073,96859,0.4541770813455556
201073,151190,0.29001665527231113
201074,74895,0.8
201074,88612,0.37499999999999994
201074,70945,0.34543300371191554
201074,167656,0.8809350427522307
201074,105649,0.8067170564825342
201074,150712,0.3254085811378073
201075,155069,0.5594120616223411
201075,248745,0.30982066191995183
201075,19745,0.801614358354569
201075,43138,0.9500000000000001
201075,167710,0.025
201075,238150,0.8753130086336448
201083,286863,0.3926817505450982
201083,83020,0.04214278524516822
201083,86732,0.3123770658155409
201083,250273,1.0
201083,100088,0.24881387286087003
201083,99374,0.39189690627972357
201084,157155,0.1629090284571612
201084,153742,0.5592905269066523
201084,10133,0.5473324623838516
201084,7188,0.5756307047428273
201084,52617,1.0
201084,196297,0.42559781163710037
201093,151831,0.589427674782619
201093,28978,0.3026532403544049
201093,279986,0.8770287523636396
201093,291840,0.7371312442438647
201093,81561,0.35414633859307204
201093,115049,0.37793684949079365
201094,156562,0.7894736842105263
201094,236433,0.5875024445586785
201094,222207,0.5792235681116878
201094,51741,0.6941816253288676
201094,75431,0.4870276537810814
201094,174226,0.0
201102,237181,0.35580252676097346
201102,18392,0.455322663024212
201102,176697,0.21053756550480662
201102,129064,0.8111078335387724
201102,80609,0.2546848086556008
201102,203738,0.8564346446843585
201104,122479,0.41287625512237025
201104,28048,0.10491810674590725
201104,159685,0.982439542058531
201104,154769,0.7384310522924671
201104,237561,0.7479481890224658
201104,222371,0.07684789173219977
201127,21415,0.663450036830805
201127,152133,0.8027934347337493
201127,143817,0.1
201127,39783,0.467094549606073
201127,251854,0.5066781165072534
201127,257281,0.40606224090183707
201132,176301,0.95
201132,4140,0.7310553483972839
201132,166595,0.7813851086700221
201132,245734,0.421859942341613
201132,155570,0.3245213027960777
201132,163839,0.6958789765970568
201140,247946,0.010443636090213669
201140,8229,0.3989022502340925
201140,109544,0.5163959344089504
201140,193579,0.8179208465651691
201140,58100,0.43333947545063384
201140,105061,0.986652981892204
201151,132606,0.10325226456604611
201151,257388,0.9205536152665414
201151,184302,0.9433330876139436
201151,23928,0.7573506438682345
201151,125951,0.7919535730641166
201151,65236,0.3629629269115766
201159,213486,0.530073111773339
201159,32517,0.6541090840335968
201159,273670,0.5650846622481217
201159,206613,0.8944172413720712
201159,164400,0.631832154868974
201159,198854,0.6830718844371134
201160,148978,0.6291661575890806
201160,202094,0.6381973297517001
201160,267024,0.6152450894400354
201160,84169,0.30352528044865124
201160,132777,0.42261329862391717
201160,258497,0.776428379979504
201165,4027,0.6809507332437431
201165,146169,0.26830041804338634
201165,216124,0.5639163193554168
201165,243011,0.2665113851942216
201165,219002,0.774984080649458
201165,173495,0.4579735668080698
201166,24607,0.925887860220284
201166,229163,0.7346957710450491
201166,160127,0.37171636516445655
201166,224056,0.41595704643275133
201166,57077,0.6963695775666834
201166,116741,0.10770605773847794
201176,68835,0.7905034808044017
201176,177434,0.550110718444189
201176,25694,0.48773393523389535
201176,70898,0.37671912492055504
201176,75681,0.44634479858368836
201176,177039,0.5956744490939849
201179,65971,0.3303111558963673
201179,96289,0.06137064612582148
201179,274356,0.7189345516003446
201179,233577,0.46754898329707323
201179,234742,0.44038727135946004
201179,211584,0.7907788640407136
201183,12076,0.38601831476759174
201183,137344,0.8693239852829183
201183,144251,0.4871299107990131
201183,245486,0.4573812318047111
201183,232937,0.9407614958110783
201183,263109,0.694956756905641
201208,15605,0.5645658816435515
201208,138272,0.7786453081312609
201208,204012,0.0
201208,207739,0.8947773534984519
201208,25469,0.26321939668409816
201208,200500,0.9893779697333542
201238,181920,0.6300557610566033
201238,191750,0.8003557742067566
201238,38570,0.30044047404036023
201238,275711,0.754324097179512
201238,102251,0.2612574214301677
201238,177523,0.24776021361166245
201247,46193,0.6697084485390925
201247,120519,0.11414747588155578
201247,234884,0.9206213279434294
201247,133161,0.1933549373710836
201247,17112,0.949866604642847
201247,72517,0.5675346551936513
201249,146430,0.7686647096589494
201249,133781,0.45025094922578923
201249,250953,0.2934085205685021
201249,88006,0.8158701349692126
201249,264713,0.7640433757426194
201249,292481,0.48237115981700157
201267,105828,0.20353313220652508
201267,156921,0.062383667027154456
201267,226201,0.7341435498001188
201267,135348,0.8872830454339224
201267,156293,0.3217982463337695
201267,169325,0.7161047290674274
201272,162293,0.05
201272,185571,0.47312384980347416
201272,107247,0.26793678367967183
201272,254921,0.9628674827564886
201272,75384,0.4021914080712192
201272,9514,0.7680822815666082
201276,219723,0.8251699181801952
201276,155798,0.44260400427412855
201276,274477,0.8340326580899206
201276,37079,0.038209145371403984
201276,11249,0.6538335641695786
201276,179094,0.35543685525688046
201279,277060,0.75
201279,63747,0.9150035070654962
201279,177483,0.499170315871263
201279,122108,0.6004149642876645
201279,280411,0.4120221653390703
201279,215268,0.6195533627798235
201287,13811,0.28354577547935556
201287,131564,0.7134705614109109
201287,259824,0.6438905287612761
201287,266000,0.30595390698158365
201287,234906,0.3036998708555831
201287,289911,0.8
201296,190914,0.5124735721701125
201296,280494,0.5902698128877168
201296,289978,0.573579833355574
201296,110360,0.5144317179773276
201296,181442,0.157734092329597
201296,230795,0.620597496203476
201298,3505,0.5191575906394158
201298,135127,0.2662048789715243
201298,162967,0.9281878508775808
201298,38181,0.6712384015089622
201298,183609,0.3870181178817809
201298,292505,0.6191781134692078
201299,98552,0.512537856673789
201299,100967,0.3850504924607273
201299,279565,0.4817642682534507
201299,284064,0.7438871445085504
201299,127752,0.5154460012898995
201299,164591,0.9663783418120945
201304,247245,0.35482285821459514
201304,70188,0.45361963998615307
201304,144864,0.9994400173940137
201304,291238,0.4234737639689097
201304,4597,0.29901379004059886
201304,276334,0.33797931046839247
201305,15776,0.5
201305,167168,0.653215371339881
201305,46412,0.8935326652847544
201305,181941,0.5140984150267737
201305,58443,0.8173776094105518
201305,178645,0.4453608602612805
201314,65650,0.36694679736304453
201314,238961,0.04429425406486575
201314,290180,0.6616096283187589
201314,250321,0.4275443208383615
201314,12110,0.7477922434609454
201314,93353,0.6124441811305334
201315,10986,0.4916438577018158
201315,70188,0.5197481132703589
201315,295478,0.5818790975574121
201315,13304,0.7937178343059702
201315,1743,0.521996556661653
201315,85863,0.40011546637642204
201328,211673,0.6394799410863148
201328,70188,0.3543881735865967
201328,121429,0.1475298599559101
201328,225472,0.037204011893735726
201328,111165,0.34314064928871696
201328,248777,0.8241142774411316
201340,92112,0.8024267751951423
201340,86430,0.7083159806810269
201340,144343,0.2289459417689838
201340,268900,0.3307767132817509
201340,27257,0.8370937126489797
201340,247925,0.3250933850014079
201346,148289,0.46838946558210415
201346,274209,0.803260047183177
201346,174646,0.8249692430215483
201346,185036,0.5892098060219816
201346,127254,0.20536027107509988
201346,224129,0.8933104390526789
201352,43077,0.268222238336873
201352,30193,0.789819505973076
201352,200807,0.23593943011788157
201352,107820,0.9066420924483043
201352,127066,0.29208010987200245
201352,230055,0.7690545758310553
201365,178002,0.3456501280624313
201365,38224,0.35029330938772296
201365,110731,0.2857877533792022
201365,74187,0.5011667715192808
201365,145667,0.8777670837407217
201365,196736,0.23800971541478555
201371,156523,0.5814721425599295
201371,160755,0.38947659935452
201371,246311,0.7622469403423391
201371,86178,0.5057666833865636
201371,22611,0.36892467820555835
201371,288064,0.5783905599614065
201391,76408,0.8654223931449166
201391,115095,0.8731863559105242
201391,124875,0.7550687895157369
201391,184275,0.14914458212555318
201391,278762,0.4509755721706539
201391,92064,0.1939524303838958
201394,120603,0.059047012981146715
201394,70433,0.8434607934423729
201394,111677,0.5648564383320192
201394,158784,0.4563436392376475
201394,28913,0.919229589956877
201394,60706,0.4004304814854152
