userID,itemID,rating,prediction
242046,715,0.0,57.808228
205069,715,0.0,92.530815
221734,715,0.0,53.08586
223125,715,0.0,82.10784
203491,715,0.0,31.743101
247091,746,0.0,49.34043
241001,761,0.0,48.682705
215160,775,0.0,133.51299
244213,796,0.0,59.641697
208775,796,0.0,76.17466
217908,826,0.0,239.35536
220514,836,0.0,73.23352
209308,836,0.0,78.95106
201976,845,0.0,103.54411
209816,870,0.0,22.5761
228594,874,0.0,26.476557
223589,900,0.0,12.634013
214500,914,0.0,65.05711
244535,916,0.0,86.33405
215259,924,0.0,58.913567
229535,939,0.0,19.311089
212032,939,0.0,75.88875
231857,939,0.0,74.294266
230278,959,0.0,3.7741008
209332,959,0.0,63.067574
211262,959,0.0,74.025604
242844,959,0.0,66.60658
233660,959,0.0,16.154182
203994,973,0.0,90.304794
238358,973,0.0,46.72824
209648,973,0.0,98.78122
231320,973,0.0,77.4205
211171,973,0.0,39.564156
210195,973,0.0,87.69019
232609,973,0.0,74.07583
236230,992,0.0,203.47365
217308,1026,0.0,291.2927
212412,1031,0.0,71.483376
204063,1047,0.0,91.25749
205299,1048,0.0,89.089745
222559,1051,0.0,61.105583
236847,1051,0.0,106.26296
238695,1051,0.0,9.618551
217667,1064,0.0,111.33066
212811,1082,0.0,92.92353
225708,1087,0.0,1.7923626
218845,1088,0.0,222.95
209697,1088,0.0,29.55599
247885,1100,0.0,159.72084
240941,1100,0.0,55.167065
203110,1108,0.0,73.123055
226900,1108,0.0,73.28835
235719,1108,0.0,99.34162
222034,1108,0.0,93.922745
237140,1108,0.0,109.139595
222888,1108,0.0,86.45986
201336,1108,0.0,77.47604
231159,1108,0.0,22.005575
204707,1108,0.0,67.86383
246970,1108,0.0,76.93205
233486,1108,0.0,64.83706
207230,1114,0.0,458.46484
229787,1114,0.0,18.592009
210480,1123,0.0,73.13287
224968,1124,0.0,93.036316
214632,1127,0.0,80.63604
244562,1127,0.0,69.36459
212297,1139,0.0,51.864914
215820,1139,0.0,71.10661
207549,1139,0.0,79.670265
208705,1139,0.0,89.226944
240768,1139,0.0,78.01061
203527,1139,0.0,80.186104
216672,1139,0.0,78.67581
212190,1139,0.0,79.229645
220096,1139,0.0,76.14813
200008,1139,0.0,20.888046
204967,1139,0.0,61.976086
245578,1139,0.0,74.23819
205026,1139,0.0,78.78409
235068,1139,0.0,61.00227
201521,1139,0.0,76.70499
241239,1139,0.0,92.37186
202221,1151,0.0,49.14218
207972,1158,0.0,92.80047
238745,1158,0.0,52.422478
234111,1158,0.0,89.168274
243941,1158,0.0,56.441063
248097,1158,0.0,69.13576
219813,1158,0.0,39.01972
245916,1158,0.0,102.90558
238862,1158,0.0,49.60887
242974,1158,0.0,366.73196
225706,1158,0.0,37.967598
244498,1166,0.0,98.579605
241530,1166,0.0,81.56908
226185,1176,0.0,123.03865
233332,1198,0.0,41.81929
203887,1198,0.0,115.5188
209570,1198,0.0,71.61449
242947,1198,0.0,81.56278
231049,1199,0.0,14.110389
242913,1199,0.0,93.63339
235760,1199,0.0,65.83147
211566,1199,0.0,100.00183
213951,1199,0.0,56.852074
240874,1199,0.0,32.548286
244617,1199,0.0,89.7784
240301,1199,0.0,78.270386
224150,1199,0.0,88.744934
225706,1199,0.0,43.055916
213537,1199,0.0,77.34183
205151,1212,0.0,244.98523
222363,1212,0.0,93.98821
220297,1216,0.0,126.814156
244100,1219,0.0,74.66956
241740,1222,0.0,23.924711
218854,1222,0.0,54.619358
237786,1222,0.0,85.85315
238033,1222,0.0,68.33476
215201,1222,0.0,69.418144
208564,1222,0.0,70.81708
246734,1222,0.0,90.894394
209605,1242,0.0,1458.5266
243230,1242,0.0,98.48826
202728,1242,0.0,3190.8994
231309,1243,0.0,73.523224
200314,1255,0.0,66.41837
217860,1255,0.0,54.253197
223453,1255,0.0,39.198383
203214,1269,0.0,70.16629
203382,1269,0.0,40.15331
214768,1288,0.0,74.89865
214727,1293,0.0,70.85298
244859,1310,0.0,37.774437
247623,1311,0.0,97.976845
221370,1321,0.0,75.05626
203238,1321,0.0,100.02309
225094,1321,0.0,102.335144
215231,1321,0.0,71.76225
200312,1326,0.0,68.79549
219080,1329,0.0,0.0
241408,1334,0.0,58.98283
240695,1341,0.0,43.26824
225203,1353,0.0,37.88732
232313,1353,0.0,88.65341
219180,1353,0.0,44.490334
232261,1353,0.0,53.792374
203756,1353,0.0,23.656052
225435,1357,0.0,20.829247
219345,1382,0.0,54.931824
221175,1398,0.0,77.8548
205793,1407,0.0,15.464489
248270,1418,0.0,73.28943
228329,1434,0.0,101.1948
203727,1438,0.0,71.633484
218531,1457,0.0,126.138466
210518,1464,0.0,47.89936
236108,1464,0.0,42.070152
229150,1466,0.0,97.56617
238514,1468,0.0,52.510506
247484,1469,0.0,66.91405
221414,1478,0.0,48.005768
223250,1490,0.0,78.934425
234985,1499,0.0,40.534283
236982,1504,0.0,41.842106
243515,1559,0.0,70.60658
221143,1618,0.0,42.493923
247266,1618,0.0,44.072933
228607,1618,0.0,57.392925
229785,1618,0.0,25.759758
215882,1618,0.0,43.92637
200203,1618,0.0,92.13888
235697,1618,0.0,86.03241
212663,1618,0.0,51.85444
208523,1618,0.0,90.23597
205185,1618,0.0,9.139114
240902,1618,0.0,56.300205
227635,1618,0.0,53.563545
204629,1618,0.0,44.38349
248574,1618,0.0,79.45481
205378,1618,0.0,91.13779
227718,1618,0.0,50.042107
238618,1618,0.0,38.38697
232121,1618,0.0,35.88764
202579,1618,0.0,67.291435
213496,1618,0.0,16.548018
230866,1618,0.0,37.5375
237588,1618,0.0,59.73863
238316,1618,0.0,79.88791
242287,1618,0.0,606.50336
237873,1650,0.0,71.392494
222545,1650,0.0,92.91504
204657,1651,0.0,38.316666
240060,1651,0.0,56.49525
219289,1653,0.0,0.91497797
202577,1659,0.0,26.991184
242397,1663,0.0,169.62738
246634,1663,0.0,664.8884
216184,1725,0.0,63.58366
208321,1731,0.0,77.803055
247712,1739,0.0,96.31264
201702,1743,0.0,76.86415
242360,1743,0.0,33.716167
213747,1743,0.0,67.50843
202762,1743,0.0,73.53441
200429,1743,0.0,63.378925
218028,1743,0.0,37.964428
204691,1743,0.0,73.609924
236356,1743,0.0,74.86613
239493,1743,0.0,66.838875
201315,1743,0.0,79.87049
220365,1769,0.0,63.844982
221875,1811,0.0,78.74721
207860,1811,0.0,58.280396
241457,1835,0.0,68.994736
244467,1835,0.0,42.536816
220271,1835,0.0,46.881622
234220,1850,0.0,54.804718
248120,1874,0.0,307.256
224118,1884,0.0,40.279686
223923,1884,0.0,82.955795
224773,1889,0.0,68.10317
221135,1889,0.0,195.01285
240939,1889,0.0,109.833755
221950,1892,0.0,28.24958
212179,1949,0.0,18.241262
209021,1950,0.0,49.830734
235226,1952,0.0,46.99546
231094,1973,0.0,114.93652
247324,1973,0.0,27.959396
231520,1973,0.0,27.296755
208111,1974,0.0,1056.24
203789,1974,0.0,102.11856
215407,1982,0.0,763.11224
237389,1990,0.0,114.20282
202047,1990,0.0,72.446335
209441,2004,0.0,71.71446
230722,2013,0.0,20.98008
245854,2013,0.0,25.118572
200280,2018,0.0,100.31059
239498,2045,0.0,83.34963
237280,2051,0.0,30.425055
234338,2078,0.0,308.88513
244349,2094,0.0,100.39308
242421,2094,0.0,92.96623
205848,2102,0.0,5.713518
215172,2102,0.0,91.43537
209234,2105,0.0,46.95109
245274,2141,0.0,20.712652
205625,2141,0.0,58.024555
212834,2141,0.0,31.95153
248611,2141,0.0,94.024055
206000,2141,0.0,88.09748
213522,2141,0.0,95.329285
224445,2142,0.0,21.280254
225179,2157,0.0,67.0406
247313,2158,0.0,22.55804
223019,2170,0.0,70.02416
229789,2181,0.0,69.49124
227419,2185,0.0,114.02888
236994,2190,0.0,52.62069
238213,2205,0.0,45.269558
232139,2209,0.0,308.52716
203552,2213,0.0,63.390656
229055,2220,0.0,418.39075
200689,2220,0.0,32.98189
233107,2225,0.0,102.6388
204676,2236,0.0,67.18239
241483,2252,0.0,65.89197
235875,2252,0.0,43.580406
200455,2259,0.0,41.87331
205587,2267,0.0,13.031599
216952,2268,0.0,90.994484
247271,2268,0.0,79.74907
244101,2286,0.0,211.1672
201016,2288,0.0,65.11569
227178,2298,0.0,51.76148
224099,2318,0.0,91.75054
228906,2322,0.0,21.167065
235529,2339,0.0,70.2423
216303,2342,0.0,36.499565
222930,2344,0.0,74.86798
246768,2356,0.0,35.46356
232525,2356,0.0,43.159744
235364,2356,0.0,75.623146
215793,2356,0.0,90.914894
242966,2369,0.0,69.047424
244218,2369,0.0,72.16655
226060,2398,0.0,59.37368
222407,2398,0.0,64.42045
243954,2398,0.0,40.724663
234929,2398,0.0,14.525326
215143,2404,0.0,55.625797
205575,2404,0.0,66.43604
213435,2405,0.0,34.37407
223635,2413,0.0,88.2725
201153,2442,0.0,49.291042
227947,2443,0.0,86.76127
213951,2451,0.0,0.05452249
232897,2455,0.0,56.123413
242303,2455,0.0,58.215477
222596,2463,0.0,174.2013
208694,2468,0.0,69.69273
230741,2468,0.0,74.62392
245431,2471,0.0,90.70501
201629,2494,0.0,93.049126
242840,2494,0.0,49.778305
225201,2515,0.0,153.9109
208376,2535,0.0,62.786953
207936,2535,0.0,99.724686
208638,2535,0.0,65.03264
243447,2535,0.0,71.84269
206273,2535,0.0,72.354385
242904,2535,0.0,50.552402
215895,2535,0.0,64.41097
234374,2535,0.0,39.010323
201526,2535,0.0,57.705578
239235,2535,0.0,43.78526
206651,2535,0.0,53.928635
234472,2535,0.0,66.870316
228992,2535,0.0,24.703217
240675,2535,0.0,88.530716
203228,2535,0.0,65.50604
243193,2569,0.0,35.17578
204073,2571,0.0,66.60289
221729,2577,0.0,69.43384
223228,2577,0.0,79.34047
232589,2577,0.0,105.23419
240060,2577,0.0,129.18408
228523,2582,0.0,64.65842
213898,2595,0.0,147.97594
244351,2612,0.0,15.506535
241926,2612,0.0,62.743145
214196,2612,0.0,0.0
215070,2623,0.0,144.60138
215092,2633,0.0,13.794861
241521,2646,0.0,21.711405
231814,2647,0.0,23.669243
203972,2647,0.0,206.7932
217311,2653,0.0,48.631233
222484,2664,0.0,47.418983
245863,2666,0.0,4.2638845
203012,2675,0.0,127.10202
230022,2675,0.0,127.16206
218358,2684,0.0,61.04554
232000,2684,0.0,60.077377
212023,2684,0.0,46.324608
241264,2686,0.0,71.65106
234790,2686,0.0,89.565384
230508,2686,0.0,85.20172
233662,2686,0.0,57.556396
235450,2686,0.0,111.88915
227131,2694,0.0,138.84938
240855,2729,0.0,0.0
212037,2750,0.0,53.86153
224509,2754,0.0,187.65541
207101,2759,0.0,79.657036
234747,2764,0.0,21.66875
202703,2770,0.0,31.357643
208896,2770,0.0,40.864616
236803,2770,0.0,124.468834
203484,2771,0.0,1273.1014
203398,2774,0.0,94.00537
224210,2776,0.0,399.99567
221032,2776,0.0,464.82965
212833,2777,0.0,99.94374
207084,2779,0.0,98.10023
243849,2783,0.0,56.824997
221561,2783,0.0,47.886013
222687,2783,0.0,26.925228
212147,2794,0.0,13.243465
206938,2794,0.0,162.09451
243533,2822,0.0,22.651701
222916,2833,0.0,572.79895
207215,2834,0.0,122.69948
237071,2866,0.0,58.390892
210393,2874,0.0,65.78277
235520,2874,0.0,139.95099
223784,2877,0.0,65.45946
242881,2877,0.0,88.91681
235287,2877,0.0,87.002304
199859,2877,0.0,82.43188
210936,2877,0.0,134.82469
210906,2879,0.0,115.45209
215805,2879,0.0,5.208271
222336,2879,0.0,74.01529
233196,2898,0.0,189.52188
218136,2924,0.0,73.025406
205332,2924,0.0,96.36695
244668,2924,0.0,100.18587
232724,2924,0.0,65.95198
203413,2924,0.0,87.572296
219528,2924,0.0,97.996445
199932,2924,0.0,100.78552
226728,2924,0.0,23.782267
216971,2924,0.0,62.679527
240203,2924,0.0,32.160282
204126,2924,0.0,60.647343
204270,2924,0.0,71.3317
237962,2924,0.0,84.88823
223946,2924,0.0,89.56834
203477,2924,0.0,80.50236
223760,2924,0.0,68.94122
239736,2924,0.0,66.03117
227793,2924,0.0,72.77819
230113,2939,0.0,60.619347
235456,2962,0.0,135.47363
201928,2964,0.0,137.39798
209053,2996,0.0,1.783551
226894,2996,0.0,50.090626
202535,3026,0.0,47.657272
215722,3027,0.0,71.06112
217326,3027,0.0,18.819681
230866,3027,0.0,43.63653
216265,3029,0.0,66.61392
227946,3032,0.0,36.34315
226158,3032,0.0,57.209213
230383,3040,0.0,115.10375
204511,3054,0.0,94.49303
219619,3062,0.0,179.64224
230100,3062,0.0,78.58962
223008,3062,0.0,23.31753
208641,3062,0.0,58.546585
229252,3069,0.0,81.08312
244517,3083,0.0,51.252274
244263,3083,0.0,28.030123
225820,3099,0.0,71.05888
216199,3102,0.0,46.284424
216164,3111,0.0,114.20519
217839,3111,0.0,58.466827
202320,3111,0.0,73.02599
245819,3116,0.0,71.609314
226588,3116,0.0,45.143707
215451,3124,0.0,59.608852
211510,3129,0.0,101.868935
223233,3181,0.0,37.603256
229691,3192,0.0,72.1695
201752,3196,0.0,78.963394
222363,3196,0.0,58.938477
203804,3197,0.0,103.53447
215244,3216,0.0,190.31842
227441,3220,0.0,53.38708
246791,3222,0.0,91.14004
227477,3222,0.0,39.313972
243787,3222,0.0,46.925827
221398,3222,0.0,67.63577
218593,3222,0.0,70.279144
226975,3222,0.0,58.940495
209068,3222,0.0,47.56177
233328,3222,0.0,36.69091
228873,3222,0.0,35.960163
202457,3222,0.0,97.016624
222063,3222,0.0,30.448414
225267,3222,0.0,68.03587
239652,3228,0.0,57.139027
206236,3240,0.0,48.9559
203007,3260,0.0,129.61676
240809,3261,0.0,49.64912
216486,3272,0.0,102.81948
240297,3277,0.0,88.619125
242333,3284,0.0,24.45663
216298,3301,0.0,106.03537
215132,3301,0.0,60.52324
228608,3301,0.0,32.897377
244864,3301,0.0,31.380093
246033,3301,0.0,63.508377
208935,3301,0.0,45.15159
248489,3309,0.0,178.5385
225837,3309,0.0,150.51744
223426,3314,0.0,117.18889
208932,3314,0.0,117.83764
247800,3324,0.0,50.941547
236497,3324,0.0,71.57637
241519,3324,0.0,52.51696
243712,3324,0.0,90.12091
207617,3324,0.0,67.3674
211041,3324,0.0,79.49213
242175,3324,0.0,74.31847
206996,3324,0.0,70.525925
232765,3324,0.0,29.669542
202084,3324,0.0,45.15409
239332,3324,0.0,70.4531
227162,3328,0.0,28.72258
208539,3349,0.0,80.04542
230731,3352,0.0,55.424583
222228,3359,0.0,79.96621
226355,3387,0.0,63.43843
240908,3387,0.0,102.91957
234888,3390,0.0,109.03825
224862,3390,0.0,80.77527
204931,3392,0.0,24.716692
242401,3392,0.0,72.59223
223530,3392,0.0,22.860502
231414,3392,0.0,76.46803
230225,3399,0.0,65.62501
235744,3399,0.0,87.25231
247214,3410,0.0,71.90375
222762,3413,0.0,30.54565
248423,3413,0.0,33.465557
208183,3413,0.0,86.530426
222779,3413,0.0,52.222294
219860,3413,0.0,74.24727
244698,3413,0.0,49.59402
223172,3413,0.0,73.85529
242207,3413,0.0,31.281723
246193,3413,0.0,48.649185
223083,3413,0.0,39.54631
206236,3413,0.0,67.01319
216209,3413,0.0,65.29561
212525,3413,0.0,85.34708
241836,3413,0.0,91.54843
206638,3415,0.0,50.168774
221731,3415,0.0,93.54967
229982,3415,0.0,85.52066
238072,3415,0.0,40.59847
218705,3415,0.0,33.58216
239836,3419,0.0,60.166275
238486,3419,0.0,70.318306
237406,3420,0.0,58.9368
232455,3420,0.0,63.818924
234706,3420,0.0,17.21643
232920,3420,0.0,140.81224
202271,3420,0.0,78.55852
236475,3434,0.0,32.139072
241455,3436,0.0,84.15286
240393,3445,0.0,30.080198
208582,3449,0.0,51.501972
210659,3453,0.0,206.28905
219995,3453,0.0,399.3631
216991,3453,0.0,58.916634
209035,3458,0.0,79.17586
232508,3458,0.0,26.300344
222970,3458,0.0,63.48325
214208,3458,0.0,62.78681
207001,3458,0.0,39.67445
212446,3471,0.0,5.1351814
237154,3481,0.0,76.23596
238789,3481,0.0,56.330933
247681,3485,0.0,880.0052
219564,3498,0.0,76.41659
243993,3498,0.0,86.34221
203578,3498,0.0,67.97664
220818,3498,0.0,53.1009
231646,3498,0.0,80.524734
200327,3498,0.0,55.25248
219575,3498,0.0,49.738766
210114,3498,0.0,61.5495
208783,3498,0.0,113.0874
220995,3498,0.0,57.272243
246624,3498,0.0,14.952031
216462,3498,0.0,67.81035
210190,3498,0.0,67.79526
222205,3498,0.0,47.371582
219131,3499,0.0,66.81084
248227,3506,0.0,38.815483
226477,3506,0.0,43.140438
229816,3506,0.0,84.730644
213101,3506,0.0,29.178646
236768,3506,0.0,19.597628
214296,3506,0.0,73.282455
233228,3534,0.0,36.018974
243808,3538,0.0,66.94711
222602,3538,0.0,17.428165
217992,3566,0.0,47.960007
233891,3571,0.0,146.22409
218928,3584,0.0,104.280266
235470,3584,0.0,3.4855351
248605,3593,0.0,43.449944
208511,3595,0.0,0.0
238478,3601,0.0,92.46487
210744,3606,0.0,70.31911
232252,3606,0.0,49.107746
209926,3606,0.0,62.932568
212248,3606,0.0,97.40681
216383,3606,0.0,70.37846
205972,3610,0.0,167.9128
204426,3610,0.0,0.0
217733,3619,0.0,59.76877
226722,3619,0.0,102.58942
218491,3620,0.0,31.599308
228554,3620,0.0,68.13762
237532,3620,0.0,71.03444
226472,3620,0.0,37.60376
241836,3620,0.0,80.953995
234866,3620,0.0,65.1179
246749,3620,0.0,57.8524
208237,3632,0.0,87.5484
233252,3634,0.0,79.98217
232133,3636,0.0,42.64557
221383,3649,0.0,68.34656
229491,3649,0.0,119.563835
225678,3649,0.0,71.55753
221418,3649,0.0,47.11466
201503,3661,0.0,74.8133
204660,3687,0.0,94.73789
238355,3687,0.0,92.30855
222416,3687,0.0,83.41235
237122,3687,0.0,80.66733
212047,3687,0.0,46.86914
230116,3687,0.0,84.8524
217964,3687,0.0,29.239742
225747,3687,0.0,21.34531
238401,3687,0.0,38.400494
233328,3687,0.0,24.845436
215211,3687,0.0,40.282166
240027,3687,0.0,91.20186
240773,3697,0.0,77.92231
234656,3708,0.0,80.661804
200430,3708,0.0,40.457775
240203,3708,0.0,38.056892
213627,3711,0.0,78.80262
214712,3721,0.0,78.16402
214974,3721,0.0,70.378525
224817,3725,0.0,19.617376
213408,3725,0.0,32.4133
215228,3725,0.0,20.774689
231860,3741,0.0,85.09358
245889,3759,0.0,73.23839
216591,3759,0.0,47.617275
242594,3759,0.0,98.22575
228582,3759,0.0,92.695656
226631,3759,0.0,24.802448
214468,3773,0.0,49.298344
226275,3786,0.0,44.993603
214320,3794,0.0,322.30438
228054,3795,0.0,76.95366
240854,3817,0.0,419.64258
219404,3818,0.0,67.16705
240401,3818,0.0,66.96149
237078,3854,0.0,99.01146
202731,3854,0.0,46.391144
218717,3854,0.0,78.21047
246613,3856,0.0,61.484417
206192,3856,0.0,63.88755
224087,3856,0.0,71.75685
217140,3856,0.0,26.79011
240605,3856,0.0,37.885868
248533,3856,0.0,55.054386
245776,3856,0.0,78.21426
223848,3858,0.0,92.50247
247056,3859,0.0,103.35379
241515,3859,0.0,15.930348
224096,3859,0.0,103.992004
232826,3904,0.0,121.317535
243933,3922,0.0,133.41345
233228,3947,0.0,45.393574
240052,3952,0.0,77.97982
209992,3956,0.0,61.20675
216686,3956,0.0,9.693647
205204,3967,0.0,51.545887
244922,3967,0.0,47.059856
202632,3970,0.0,94.261765
200948,3972,0.0,69.559654
243410,3978,0.0,14.819579
218499,3983,0.0,33.719124
243614,3996,0.0,48.741432
218657,3996,0.0,49.098545
212354,3996,0.0,47.05434
204623,3996,0.0,42.921917
245290,3996,0.0,54.209217
219286,3996,0.0,78.0884
212531,3996,0.0,33.57131
220795,3996,0.0,45.85413
221695,4027,0.0,80.14896
241302,4027,0.0,87.40607
243538,4027,0.0,84.34236
224759,4027,0.0,79.17284
239238,4027,0.0,36.30779
214052,4027,0.0,32.367077
212262,4027,0.0,83.18295
201165,4027,0.0,76.26816
231981,4040,0.0,58.199448
221240,4040,0.0,14.844482
240493,4043,0.0,50.747726
239522,4059,0.0,36.352806
204319,4070,0.0,228.26956
233682,4083,0.0,26.903616
246260,4088,0.0,50.84914
201913,4101,0.0,155.31184
220462,4101,0.0,78.3981
224167,4101,0.0,72.741135
203714,4101,0.0,99.52196
245747,4101,0.0,138.78465
240538,4101,0.0,28.052454
244168,4101,0.0,100.811066
207185,4101,0.0,68.87797
233448,4101,0.0,95.27527
206410,4101,0.0,82.740204
199983,4102,0.0,89.17584
213202,4104,0.0,51.47339
244194,4104,0.0,64.94299
231847,4104,0.0,83.62376
213053,4107,0.0,52.202324
229495,4107,0.0,67.14106
236142,4107,0.0,41.739464
237722,4118,0.0,100.432495
234414,4130,0.0,7.133462
203235,4130,0.0,35.24411
219295,4130,0.0,96.27666
201061,4130,0.0,38.614426
234579,4130,0.0,83.75891
248670,4130,0.0,90.17492
243646,4145,0.0,63.359924
248492,4145,0.0,160.38861
207200,4158,0.0,43.90195
229381,4176,0.0,86.76647
219574,4182,0.0,30.054653
213432,4209,0.0,104.591484
230524,4220,0.0,40.06523
201568,4220,0.0,32.83316
202188,4221,0.0,4.451803
239464,4237,0.0,70.458725
203180,4237,0.0,72.973236
216738,4244,0.0,108.969864
219108,4251,0.0,42.721863
221335,4274,0.0,14.907476
230792,4279,0.0,78.69614
207299,4279,0.0,37.913113
234494,4279,0.0,83.84478
215003,4279,0.0,73.453094
202846,4279,0.0,55.76118
227486,4279,0.0,79.525986
235622,4279,0.0,48.032627
246461,4285,0.0,54.181553
210949,4285,0.0,71.776054
211618,4285,0.0,62.323128
233802,4285,0.0,148.46283
216951,4286,0.0,104.51393
213356,4307,0.0,159.44342
224230,4347,0.0,636.1039
241641,4351,0.0,88.216934
204354,4352,0.0,828.59314
233485,4353,0.0,67.42175
213271,4365,0.0,34.22221
236475,4365,0.0,72.196106
228006,4393,0.0,48.378452
210326,4393,0.0,50.881992
232695,4393,0.0,25.306393
223783,4403,0.0,92.03612
207809,4445,0.0,77.897736
204286,4445,0.0,79.465706
231298,4445,0.0,43.459076
207203,4445,0.0,90.93655
236214,4445,0.0,109.205925
207843,4451,0.0,54.38932
242511,4459,0.0,78.02382
226496,4460,0.0,63.17858
212790,4460,0.0,61.775944
200309,4474,0.0,89.25337
202713,4475,0.0,21.158287
243085,4476,0.0,95.98048
247812,4494,0.0,77.38254
248197,4511,0.0,0.0
212124,4524,0.0,54.673676
223424,4534,0.0,189.5299
239162,4536,0.0,96.322914
238852,4536,0.0,127.05322
225685,4578,0.0,86.64052
220409,4595,0.0,128.93956
240821,4595,0.0,49.281002
219381,4603,0.0,89.38314
231912,4603,0.0,86.39814
206321,4604,0.0,85.14396
244678,4604,0.0,53.544678
233377,4604,0.0,35.93778
239793,4620,0.0,153.09077
230850,4620,0.0,84.471054
204151,4626,0.0,69.7427
223739,4637,0.0,43.32618
205440,4663,0.0,171.03223
244960,4668,0.0,54.31421
240220,4669,0.0,22.257725
203458,4669,0.0,77.42018
245182,4692,0.0,70.37808
247245,4692,0.0,113.33584
224804,4695,0.0,59.9533
231329,4695,0.0,36.260807
205299,4695,0.0,65.84368
219529,4695,0.0,36.3193
245431,4712,0.0,64.732475
210672,4712,0.0,49.110275
214962,4720,0.0,39.226166
238157,4720,0.0,19.598923
